,Unnamed: 0,Number,Name,Start,End,Url,Reactor
521,521,6.0,Gravelines,16/09/2011,23/10/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-63,Gravelines_6
522,522,4.0,Paluel,07/10/2011,12/11/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-427,Paluel_4
523,523,3.0,Chinon,26/08/2011,06/11/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-b3,Chinon_3
524,524,1.0,Chooz,22/09/2011,27/11/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-120,Chooz_1
525,525,1.0,Fessenheim,29/07/2011,05/11/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-135,Fessenheim_1
526,526,1.0,Tricastin,01/07/2011,24/09/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-164,Tricastin_1
527,527,3.0,Dampierre-en-Burly,12/08/2011,23/10/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-partielle-n-28-du-reacteur-n-3,Dampierre-en-Burly_3
528,528,3.0,Blayais,09/09/2011,19/10/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-32,Blayais_3
529,529,4.0,Tricastin,10/09/2011,19/10/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-429,Tricastin_4
530,530,4.0,Cattenom,02/09/2011,15/10/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-411,Cattenom_4
531,531,1.0,Cruas,20/05/2011,15/08/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-124,Cruas_1
532,532,2.0,Flamanville,12/08/2011,27/09/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de-la-centrale-nucleaire-de-Flamanville-Manche,Flamanville_2
533,533,1.0,Chinon,24/06/2011,18/09/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-b12,Chinon_1
534,534,2.0,Cattenom,06/08/2011,25/08/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-visite-partielle-du-reacteur-n-2-de-la-centrale-nucleaire-de-Cattenom-Moselle,Cattenom_2
535,535,3.0,Cruas,22/07/2011,30/08/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-318,Cruas_3
536,536,2.0,Nogent-sur-Seine,22/07/2011,13/09/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-256,Nogent-sur-Seine_2
537,537,2.0,Golfech,18/06/2011,21/08/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de-la-centrale-nucleaire-de-Golfech-Tarn-et-Garonne2,Golfech_2
538,538,1.0,Saint-Laurent-des-Eaux,27/05/2011,30/07/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-b14,Saint-Laurent-des-Eaux_1
539,539,5.0,Gravelines,01/07/2011,09/08/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-56,Gravelines_5
540,540,2.0,Gravelines,08/04/2010,21/05/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de-la-centrale-nucleaire-de-Gravelines-Nord,Gravelines_2
541,541,1.0,Dampierre-en-Burly,05/05/2011,12/08/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-troisieme-visite-decennale-du-reacteur-n-1,Dampierre-en-Burly_1
542,542,1.0,Saint-Alban,04/03/2011,20/07/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-156,Saint-Alban_1
543,543,2.0,Blayais,07/07/2011,11/09/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-25,Blayais_2
544,544,2.0,Saint-Laurent-des-Eaux,11/03/2011,18/05/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-b23,Saint-Laurent-des-Eaux_2
545,545,4.0,Gravelines,13/05/2011,09/07/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-422,Gravelines_4
546,546,3.0,Tricastin,20/05/2011,27/06/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-333,Tricastin_3
547,547,4.0,Blayais,21/04/2011,02/07/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-42,Blayais_4
548,548,4.0,Bugey,04/02/2011,24/06/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-troisieme-visite-decennale-du-reacteur-n-4,Bugey_4
549,549,2.0,Tricastin,14/01/2011,25/05/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-troisieme-visite-decennale-du-reacteur-n-24,Tricastin_2
550,550,1.0,Flamanville,13/05/2011,19/06/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-138,Flamanville_1
551,551,4.0,Chinon,13/05/2011,17/06/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-b4,Chinon_4
552,552,2.0,Fessenheim,,,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/L-ASN-prend-position-sur-la-poursuite-d-exploitation-du-reacteur-n-1-de-la-centrale-nucleaire-de-Fessenheim,Fessenheim_2
553,553,2.0,Paluel,15/04/2011,29/05/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-261,Paluel_2
554,554,4.0,Cruas,08/04/2011,10/05/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de-la-centrale-nucleaire-de-Cruas-Ardeche,Cruas_4
555,555,3.0,Paluel,25/02/2011,24/04/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-3-de-la-centrale-nucleaire-de-Paluel-Seine-Maritime,Paluel_3
556,556,4.0,Dampierre-en-Burly,25/03/2011,03/05/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-419,Dampierre-en-Burly_4
557,557,2.0,Penly,08/04/2011,11/05/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-263,Penly_2
558,558,1.0,Blayais,11/03/2011,07/05/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-15,Blayais_1
559,559,3.0,Gravelines,18/02/2011,30/04/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-325,Gravelines_3
560,560,3.0,Cattenom,14/01/2011,21/04/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-n-3-de-la-centrale-nucleaire-de-cattenom,Cattenom_3
561,561,2.0,Dampierre-en-Burly,11/02/2011,16/03/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-240,Dampierre-en-Burly_2
562,562,1.0,Nogent-sur-Seine,04/03/2011,13/04/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-147,Nogent-sur-Seine_1
563,563,1.0,Golfech,02/09/2010,02/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-141,Golfech_1
564,564,2.0,Saint-Alban,01/10/2010,04/01/2011,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-266,Saint-Alban_2
565,565,2.0,Belleville-sur-Loire,24/09/2010,29/12/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2,Belleville-sur-Loire_2
566,566,3.0,Chinon,12/11/2010,20/12/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-313,Chinon_3
567,567,2.0,Chinon,10/09/2010,05/12/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-b2,Chinon_2
568,568,4.0,Chinon,16/04/2010,23/09/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-b4,Chinon_4
569,569,2.0,Chooz,01/10/2010,15/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-220,Chooz_2
570,570,3.0,Tricastin,01/05/2010,08/09/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-332,Tricastin_3
571,571,2.0,Cruas-Meysse,19/09/2010,09/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-234,Cruas-Meysse_2
572,572,2.0,Bugey,26/02/2010,15/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-troisieme-visite-decennale-du-reacteur-n-2,Bugey_2
573,573,4.0,Tricastin,20/08/2010,08/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-428,Tricastin_4
574,574,2.0,Civaux,14/10/2010,23/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de-la-centrale-nucleaire-de-Civaux-Vienne,Civaux_2
575,575,1.0,Paluel,13/08/2010,12/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-du-reacteur-n-1-de-la-centrale-nucleaire-de-Paluel-Seine-Maritime,Paluel_1
576,576,3.0,Cruas,23/07/2010,07/10/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-349,Cruas_3
577,577,6.0,Gravelines,03/09/2010,13/11/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-62,Gravelines_6
578,578,3.0,Blayais,19/08/2010,10/10/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-3,Blayais_3
579,579,1.0,Cattenom,03/09/2010,05/10/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-112,Cattenom_1
580,580,1.0,Chinon,16/07/2010,26/09/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-116,Chinon_1
581,581,1.0,Gravelines,06/08/2010,04/09/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1104,Gravelines_1
582,582,5.0,Gravelines,11/06/2010,13/08/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-514,Gravelines_5
583,583,1.0,Belleville-sur-Loire,25/03/2010,04/08/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-1,Belleville-sur-Loire_1
584,584,1.0,Chooz,07/05/2010,29/08/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-visite-decennale-maintenance-et-rechargement-en-combustible-du-reacteur-n-1-de-la-centrale-nucleaire-de-Chooz,Chooz_1
585,585,4.0,Cruas-Meysse,09/04/2010,25/08/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de-la-centrale-nucleaire-de-Cruas-Meysse,Cruas-Meysse_4
586,586,2.0,Blayais,16/07/2010,19/08/2010,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de-la-centrale-nucleaire-du-Blayais-Gironde,Blayais_2
